"","name","person","place"
"571","Italy ",0.5,0.5
"572","Itaxes ",0.338709677419355,0.661290322580645
"573","Itiphis ",0.5,0.5
"574","Iucundianae ",0.17741935483871,0.82258064516129
"575","Izid ",0.359154929577465,0.640845070422535
"576","Jacob ",0.82258064516129,0.17741935483871
"577","January ",0.40990990990991,0.59009009009009
"578","Jerusalem ",0.0621181262729124,0.937881873727088
"579","Jew ",0.696078431372549,0.303921568627451
"580","Jewish ",0.86036036036036,0.13963963963964
"581","Jews ",0.478354978354978,0.521645021645022
"582","John ",0.715272136474411,0.284727863525589
"583","Joseph ",0.661290322580645,0.338709677419355
"584","Joshua ",0.5,0.5
"585","Jovian ",0.5,0.5
"586","Judas ",0.794117647058824,0.205882352941176
"587","Julian ",0.758964143426295,0.241035856573705
"588","Juliana ",0.5,0.5
"589","Julius ",0.892156862745098,0.107843137254902
"590","July ",0.205882352941176,0.794117647058824
"591","June ",0.28021978021978,0.71978021978022
"592","Justice ",0.82258064516129,0.17741935483871
"593","Justin ",0.681488203266788,0.318511796733212
"594","Justina ",0.661290322580645,0.338709677419355
"595","Justinian ",0.825972660357518,0.174027339642482
"596","Justus ",0.401960784313726,0.598039215686274
"597","Juvenal ",0.78169014084507,0.21830985915493
"598","Kabades ",0.880116959064327,0.119883040935672
"599","Kaisinoi ",0.338709677419355,0.661290322580645
"600","Kakorizos ",0.82258064516129,0.17741935483871
"601","Kalandion ",0.429577464788732,0.570422535211268
"602","Kallinike ",0.338709677419355,0.661290322580645
"603","Kallinikos ",0.71978021978022,0.28021978021978
"604","Kalliopios ",0.554945054945055,0.445054945054945
"605","Kallistos ",0.338709677419355,0.661290322580645
"606","Kallistratos ",0.401960784313726,0.598039215686274
"607","Kalonymos ",0.661290322580645,0.338709677419355
"608","Kalopodios ",0.696078431372549,0.303921568627451
"609","Kanopos ",0.338709677419355,0.661290322580645
"610","Kantharos ",0.338709677419355,0.661290322580645
"611","Kardarigas ",0.767175572519084,0.232824427480916
"612","Karoulos ",0.68018018018018,0.31981981981982
"613","Karpianos ",0.338709677419355,0.661290322580645
"614","Karterios ",0.82258064516129,0.17741935483871
"615","Kasin ",0.661290322580645,0.338709677419355
"616","Kasiotai ",0.82258064516129,0.17741935483871
"617","Kastellos ",0.82258064516129,0.17741935483871
"618","Kathara ",0.17741935483871,0.82258064516129
"619","Kathisma ",0.184684684684685,0.815315315315315
"620","Kaukana ",0.17741935483871,0.82258064516129
"621","Kebir ",0.5,0.5
"622","Kentenaresios ",0.82258064516129,0.17741935483871
"623","Kephalonia ",0.661290322580645,0.338709677419355
"624","Keramaia ",0.661290322580645,0.338709677419355
"625","Kerkesion ",0.338709677419355,0.661290322580645
"626","Kibamoundos ",0.696078431372549,0.303921568627451
"627","Kibyraiots ",0.0801526717557252,0.919847328244275
"628","Klimata ",0.5,0.5
"629","Komana ",0.338709677419355,0.661290322580645
"630","Komentiolos ",0.798013245033113,0.201986754966887
"631","Konon ",0.598039215686274,0.401960784313726
"632","Korasenoi ",0.5,0.5
"633","Koreion ",0.5,0.5
"634","Korykos ",0.17741935483871,0.82258064516129
"635","Kosmas ",0.922535211267606,0.0774647887323944
"636","Kotragoi ",0.661290322580645,0.338709677419355
"637","Kotragos ",0.661290322580645,0.338709677419355
"638","Kottais ",0.661290322580645,0.338709677419355
"639","Kotyaeion ",0.661290322580645,0.338709677419355
"640","Kouades ",0.83112582781457,0.16887417218543
"641","Koukousos ",0.205882352941176,0.794117647058824
"642","Kouphis ",0.338709677419355,0.661290322580645
"643","Koutzinas ",0.852112676056338,0.147887323943662
"644","Krasos ",0.661290322580645,0.338709677419355
"645","Kristatai ",0.661290322580645,0.338709677419355
"646","Kroukes ",0.5,0.5
"647","Kroummos ",0.767175572519084,0.232824427480916
"648","Kyklobion ",0.661290322580645,0.338709677419355
"649","Kynegion ",0.401960784313726,0.598039215686274
"650","Kyriakos ",0.82967032967033,0.17032967032967
"651","Kyros ",0.763157894736842,0.236842105263158
"652","Kyzikos ",0.0497630331753555,0.950236966824645
"653","Lachanodrakon ",0.711267605633803,0.288732394366197
"654","Lady ",0.288732394366197,0.711267605633803
"655","Lampsakos ",0.401960784313726,0.598039215686274
"656","Laodikeia ",0.17741935483871,0.82258064516129
"657","Laurentius ",0.82258064516129,0.17741935483871
"658","Lausos ",0.17741935483871,0.82258064516129
"659","Lazi ",0.661290322580645,0.338709677419355
"660","Lazica ",0.454954954954955,0.545045045045045
"661","Lebanese ",0.5,0.5
"662","Lebanon ",0.107843137254902,0.892156862745098
"663","Lent ",0.17741935483871,0.82258064516129
"664","Leo ",0.827210103329506,0.172789896670494
"665","Leontia ",0.82258064516129,0.17741935483871
"666","Leontios ",0.738095238095238,0.261904761904762
"667","Lesbos ",0.303921568627451,0.696078431372549
"668","Leukete ",0.5,0.5
"669","Libanios ",0.661290322580645,0.338709677419355
"670","Liberius ",0.922535211267606,0.0774647887323944
"671","Libya ",0.190026954177898,0.809973045822102
"672","Libyan ",0.107843137254902,0.892156862745098
"673","Libyans ",0.288732394366197,0.711267605633803
"674","Licinius ",0.78169014084507,0.21830985915493
"675","Liguria ",0.5,0.5
"676","Ligys ",0.338709677419355,0.661290322580645
"677","Lilianus ",0.82258064516129,0.17741935483871
"678","Lithoprosopon ",0.338709677419355,0.661290322580645
"679","Lithosoria ",0.5,0.5
"680","Logos ",0.5,0.5
"681","Lombards ",0.661290322580645,0.338709677419355
"682","Longinus ",0.93956043956044,0.0604395604395604
"683","Longobardia ",0.17741935483871,0.82258064516129
"684","Loos ",0.661290322580645,0.338709677419355
"685","Lord ",0.156357388316151,0.843642611683849
"686","Lucian ",0.338709677419355,0.661290322580645
"687","Lucius ",0.78169014084507,0.21830985915493
"688","Lycia ",0.5,0.5
"689","Lydia ",0.5,0.5
"690","Lykaonians ",0.401960784313726,0.598039215686274
"691","Macedonia ",0.205882352941176,0.794117647058824
"692","Macedonians ",0.17741935483871,0.82258064516129
"693","Madi ",0.922535211267606,0.0774647887323944
"694","Magian ",0.338709677419355,0.661290322580645
"695","Magna ",0.338709677419355,0.661290322580645
"696","Magnaura ",0.0495495495495496,0.950450450450451
"697","Magnentius ",0.338709677419355,0.661290322580645
"698","Magnus ",0.82258064516129,0.17741935483871
"699","Majesty ",0.598039215686274,0.401960784313726
"700","Majorinus ",0.892156862745098,0.107843137254902
"701","Makarios ",0.84351145038168,0.156488549618321
"702","Makedonios ",0.728426395939086,0.271573604060914
"703","Mampsoukrenai ",0.661290322580645,0.338709677419355
"704","Man ",0.82258064516129,0.17741935483871
"705","Manes ",0.661290322580645,0.338709677419355
"706","Manichaean ",0.661290322580645,0.338709677419355
"707","Manichee ",0.922535211267606,0.0774647887323944
"708","Manichees ",0.156488549618321,0.84351145038168
"709","Mansour ",0.429577464788732,0.570422535211268
"710","Marcellus ",0.815315315315315,0.184684684684685
"711","March ",0.13963963963964,0.86036036036036
"712","Marcian ",0.656695156695157,0.343304843304843
"713","Mardaites ",0.5,0.5
"714","Mardesan ",0.338709677419355,0.661290322580645
"715","Maria ",0.696078431372549,0.303921568627451
"716","Marianas ",0.661290322580645,0.338709677419355
"717","Marina ",0.107843137254902,0.892156862745098
"718","Marinus ",0.82258064516129,0.17741935483871
"719","Mark ",0.82258064516129,0.17741935483871
"720","Markellai ",0.17741935483871,0.82258064516129
"721","Markianoupolis ",0.205882352941176,0.794117647058824
"722","Marouam ",0.761780104712042,0.238219895287958
"723","Marousas ",0.5,0.5
"724","Marouthas ",0.661290322580645,0.338709677419355
"725","Martin ",0.93956043956044,0.0604395604395604
"726","Martina ",0.93956043956044,0.0604395604395604
"727","Martinus ",0.82258064516129,0.17741935483871
"728","Masalaios ",0.661290322580645,0.338709677419355
"729","Masalmas ",0.93859649122807,0.0614035087719298
"730","Massagetai ",0.429577464788732,0.570422535211268
"731","Matrona ",0.5,0.5
"732","Mauia ",0.82258064516129,0.17741935483871
"733","Mauias ",0.679028132992327,0.320971867007673
"734","Maura ",0.5,0.5
"735","Mauretanians ",0.17741935483871,0.82258064516129
"736","Maurice ",0.590016366612111,0.409983633387889
"737","Maurophoroi ",0.359154929577465,0.640845070422535
"738","Mauros ",0.288732394366197,0.711267605633803
"739","Maxentius ",0.690839694656489,0.309160305343511
"740","Maximianus ",0.5,0.5
"741","Maximinus ",0.794117647058824,0.205882352941176
"742","Maximus ",0.731788079470199,0.268211920529801
"743","May ",0.31981981981982,0.68018018018018
"744","Mazaka ",0.82258064516129,0.17741935483871
"745","Mecca ",0.338709677419355,0.661290322580645
"746","Medes ",0.17741935483871,0.82258064516129
"747","Media ",0.338709677419355,0.661290322580645
"748","Median ",0.17741935483871,0.82258064516129
"749","Medley ",0.338709677419355,0.661290322580645
"750","Melane ",0.794117647058824,0.205882352941176
"751","Melas ",0.17741935483871,0.82258064516129
"752","Meletios ",0.640845070422535,0.359154929577465
"753","Melitene ",0.115384615384615,0.884615384615385
"754","Melitians ",0.5,0.5
"755","Memoirs ",0.5,0.5
"756","Menas ",0.815315315315315,0.184684684684685
"757","Merdasan ",0.794117647058824,0.205882352941176
"758","Mesembria ",0.235099337748344,0.764900662251656
"759","Mesopotamia ",0.12085308056872,0.87914691943128
"760","Messalians ",0.17741935483871,0.82258064516129
"761","Mezezios ",0.82258064516129,0.17741935483871
"762","Michael ",0.739852398523985,0.260147601476015
"763","Midas ",0.338709677419355,0.661290322580645
"764","Midianite ",0.5,0.5
"765","Milan ",0.0774647887323944,0.922535211267606
"766","Milion ",0.107843137254902,0.892156862745098
"767","Miltiades ",0.5,0.5
"768","Mizizios ",0.82258064516129,0.17741935483871
"769","Moab ",0.338709677419355,0.661290322580645
"770","Moamed ",0.82258064516129,0.17741935483871
"771","Modestus ",0.17741935483871,0.82258064516129
"772","Modrine ",0.17741935483871,0.82258064516129
"773","Monday ",0.338709677419355,0.661290322580645
"774","Mongos ",0.359154929577465,0.640845070422535
"775","Monothelete ",0.0604395604395604,0.93956043956044
"776","Monotheletes ",0.17741935483871,0.82258064516129
"777","Montanists ",0.17741935483871,0.82258064516129
"778","Moor ",0.82258064516129,0.17741935483871
"779","Moorish ",0.82258064516129,0.17741935483871
"780","Moors ",0.276632302405498,0.723367697594502
"781","Mopsuestia ",0.5,0.5
"782","Moses ",0.82967032967033,0.17032967032967
"783","Mother ",0.338709677419355,0.661290322580645
"784","Mothous ",0.338709677419355,0.661290322580645
"785","Mouamed ",0.792397660818713,0.207602339181287
"786","Mouchea ",0.5,0.5
"787","Mouchesias ",0.661290322580645,0.338709677419355
"788","Mouchtar ",0.338709677419355,0.661290322580645
"789","Mougade ",0.338709677419355,0.661290322580645
"790","Mouktaros ",0.661290322580645,0.338709677419355
"791","Moundos ",0.78169014084507,0.21830985915493
"792","Mousaros ",0.17741935483871,0.82258064516129
"793","Mousoukios ",0.892156862745098,0.107843137254902
"794","Mousoulakios ",0.661290322580645,0.338709677419355
"795","Muslim ",0.338709677419355,0.661290322580645
"796","Musonius ",0.17741935483871,0.82258064516129
"797","Myra ",0.107843137254902,0.892156862745098
"798","Myriangeloi ",0.82258064516129,0.17741935483871
"799","Mysia ",0.17741935483871,0.82258064516129
"800","Nakoleia ",0.288732394366197,0.711267605633803
"801","Narbas ",0.0604395604395604,0.93956043956044
"802","Narses ",0.792096219931271,0.207903780068729
"803","Negra ",0.17741935483871,0.82258064516129
"804","Nekropela ",0.5,0.5
"805","Nektarios ",0.711267605633803,0.288732394366197
"806","Neorion ",0.17741935483871,0.82258064516129
"807","Nephthalites ",0.107843137254902,0.892156862745098
"808","Nestorios ",0.628617363344051,0.371382636655949
"809","Nicaea ",0.0364238410596027,0.963576158940397
"810","Nicene ",0.338709677419355,0.661290322580645
"811","Nicholas ",0.794117647058824,0.205882352941176
"812","Nicomedia ",0.364864864864865,0.635135135135135
"813","Nikaia ",0.5,0.5
"814","Nikephoros ",0.604808877928483,0.395191122071517
"815","Niketas ",0.630890052356021,0.369109947643979
"816","Nile ",0.115384615384615,0.884615384615385
"817","Ninilingis ",0.661290322580645,0.338709677419355
"818","Nisibis ",0.21563981042654,0.78436018957346
"819","Nomos ",0.17741935483871,0.82258064516129
"820","Novae ",0.107843137254902,0.892156862745098
"821","November ",0.17032967032967,0.82967032967033
"822","Numidia ",0.22972972972973,0.77027027027027
"823","Nymphios ",0.107843137254902,0.892156862745098
"824","Oak ",0.17741935483871,0.82258064516129
"825","Oasis ",0.5,0.5
"826","Obaisipolis ",0.661290322580645,0.338709677419355
"827","Ocean ",0.0604395604395604,0.93956043956044
"828","Octagon ",0.17741935483871,0.82258064516129
"829","October ",0.40521327014218,0.59478672985782
"830","Odyssopolis ",0.107843137254902,0.892156862745098
"831","Odyssos ",0.82258064516129,0.17741935483871
"832","Ogaros ",0.661290322580645,0.338709677419355
"833","Oglos ",0.401960784313726,0.598039215686274
"834","Olybrius ",0.5,0.5
"835","Onorich ",0.711267605633803,0.288732394366197
"836","Opsikian ",0.338709677419355,0.661290322580645
"837","Opsikion ",0.0454545454545455,0.954545454545454
"838","Optimati ",0.661290322580645,0.338709677419355
"839","Orestes ",0.82258064516129,0.17741935483871
"840","Orientem ",0.93046357615894,0.0695364238410596
"841","Orientis ",0.338709677419355,0.661290322580645
"842","Origen ",0.661290322580645,0.338709677419355
"843","Orontes ",0.17741935483871,0.82258064516129
"844","Orphanage ",0.107843137254902,0.892156862745098
"845","Osrhoene ",0.303921568627451,0.696078431372549
"846","Oualid ",0.664835164835165,0.335164835164835
"847","Ouliaris ",0.82258064516129,0.17741935483871
"848","Oulitheos ",0.794117647058824,0.205882352941176
"849","Oumaros ",0.967836257309941,0.0321637426900585
"850","Outhman ",0.922535211267606,0.0774647887323944
"851","Paganos ",0.82258064516129,0.17741935483871
"852","Palestine ",0.0734597156398104,0.92654028436019
"853","Palladios ",0.892156862745098,0.107843137254902
"854","Palmyra ",0.598039215686274,0.401960784313726
"855","Pamprepios ",0.78169014084507,0.21830985915493
"856","Paneas ",0.661290322580645,0.338709677419355
"857","Pankratios ",0.661290322580645,0.338709677419355
"858","Pannonia ",0.5,0.5
"859","Panormos ",0.17741935483871,0.82258064516129
"860","Papatzys ",0.5,0.5
"861","Paphlagonia ",0.17741935483871,0.82258064516129
"862","Pappas ",0.661290322580645,0.338709677419355
"863","Papyrios ",0.0604395604395604,0.93956043956044
"864","Pasagnathes ",0.661290322580645,0.338709677419355
"865","Pasiphilos ",0.661290322580645,0.338709677419355
"866","Patriarchate ",0.147887323943662,0.852112676056338
"867","Patrimonies ",0.82258064516129,0.17741935483871
"868","Paul ",0.727920227920228,0.272079772079772
"869","Paulicians ",0.661290322580645,0.338709677419355
"870","Paulinus ",0.614503816793893,0.385496183206107
"871","Pazos ",0.661290322580645,0.338709677419355
"872","Peirinthos ",0.338709677419355,0.661290322580645
"873","Pelagios ",0.21830985915493,0.78169014084507
"874","Pentapolis ",0.205882352941176,0.794117647058824
"875","Pentecost ",0.39010989010989,0.60989010989011
"876","Peragastes ",0.598039215686274,0.401960784313726
"877","Perama ",0.17741935483871,0.82258064516129
"878","Pergamon ",0.205882352941176,0.794117647058824
"879","Perinthos ",0.17741935483871,0.82258064516129
"880","Perozes ",0.729007633587786,0.270992366412214
"881","Persia ",0.258897818599311,0.741102181400689
"882","Persian ",0.293608521970706,0.706391478029294
"883","Persians ",0.14304600740349,0.85695399259651
"884","Peter ",0.901459854014598,0.0985401459854015
"885","Petra ",0.5,0.5
"886","Petronas ",0.661290322580645,0.338709677419355
"887","Petronia ",0.598039215686274,0.401960784313726
"888","Phadalas ",0.598039215686274,0.401960784313726
"889","Phanagouria ",0.21830985915493,0.78169014084507
"890","Pharaoh ",0.401960784313726,0.598039215686274
"891","Pharas ",0.5,0.5
"892","Pharasmanios ",0.696078431372549,0.303921568627451
"893","Pharos ",0.205882352941176,0.794117647058824
"894","Phasis ",0.21830985915493,0.78169014084507
"895","Pherochanes ",0.794117647058824,0.205882352941176
"896","Phikopteros ",0.5,0.5
"897","Phileas ",0.338709677419355,0.661290322580645
"898","Philip ",0.852112676056338,0.147887323943662
"899","Philippikos ",0.621951219512195,0.378048780487805
"900","Philippoupolis ",0.107843137254902,0.892156862745098
"901","Philoumenos ",0.82258064516129,0.17741935483871
"902","Philoxenos ",0.82258064516129,0.17741935483871
"903","Phoenicia ",0.0774647887323944,0.922535211267606
"904","Phoenician ",0.17741935483871,0.82258064516129
"905","Phoinix ",0.338709677419355,0.661290322580645
"906","Phokas ",0.671821305841924,0.328178694158076
"907","Photeinos ",0.661290322580645,0.338709677419355
"908","Phthasouarsan ",0.696078431372549,0.303921568627451
"909","Pippin ",0.5,0.5
"910","Pittakia ",0.17741935483871,0.82258064516129
"911","Pityoussa ",0.5,0.5
"912","Placidia ",0.640845070422535,0.359154929577465
"913","Placilla ",0.794117647058824,0.205882352941176
"914","Platanion ",0.661290322580645,0.338709677419355
"915","Platanoi ",0.17741935483871,0.82258064516129
"916","Platon ",0.82258064516129,0.17741935483871
"917","Podopagouros ",0.338709677419355,0.661290322580645
"918","Pompeius ",0.661290322580645,0.338709677419355
"919","Pontos ",0.147887323943662,0.852112676056338
"920","Porphyra ",0.17741935483871,0.82258064516129
"921","Porphyrians ",0.5,0.5
"922","Pouzane ",0.17741935483871,0.82258064516129
"923","Praesentes ",0.338709677419355,0.661290322580645
"924","Praetorium ",0.156488549618321,0.84351145038168
"925","Prate ",0.338709677419355,0.661290322580645
"926","Presentation ",0.5,0.5
"927","Prinkipos ",0.17032967032967,0.82967032967033
"928","Priscus ",0.776008492569002,0.223991507430998
"929","Probaton ",0.17741935483871,0.82258064516129
"930","Probus ",0.205882352941176,0.794117647058824
"931","Proclianesian ",0.338709677419355,0.661290322580645
"932","Proklos ",0.646198830409357,0.353801169590643
"933","Prokonesos ",0.661290322580645,0.338709677419355
"934","Prokopia ",0.794117647058824,0.205882352941176
"935","Prokopios ",0.805343511450382,0.194656488549618
"936","Propontis ",0.82258064516129,0.17741935483871
"937","Prote ",0.338709677419355,0.661290322580645
"938","Protectores ",0.303921568627451,0.696078431372549
"939","Proterios ",0.794117647058824,0.205882352941176
"940","Providence ",0.17741935483871,0.82258064516129
"941","Pudentius ",0.852112676056338,0.147887323943662
"942","Pulcheria ",0.692926045016077,0.307073954983923
"943","Pusaeus ",0.5,0.5
"944","Pylai ",0.205882352941176,0.794117647058824
"945","Pyrros ",0.5,0.5
"946","Pythia ",0.5,0.5
"947","Ramitos ",0.661290322580645,0.338709677419355
"948","Ravenna ",0.445054945054945,0.554945054945055
"949","Razates ",0.616959064327485,0.383040935672515
"950","Regas ",0.661290322580645,0.338709677419355
"951","Rekimer ",0.5,0.5
"952","Reparatus ",0.17741935483871,0.82258064516129
"953","Resurrection ",0.5,0.5
"954","Rhegion ",0.303921568627451,0.696078431372549
"955","Rhesion ",0.338709677419355,0.661290322580645
"956","Rhine ",0.17741935483871,0.82258064516129
"957","Rhodes ",0.147887323943662,0.852112676056338
"958","Roma ",0.107329842931937,0.892670157068063
"959","Roman ",0.104918890633176,0.895081109366824
"960","Romans ",0.190841469084147,0.809158530915853
"961","Romanus ",0.818725099601594,0.181274900398406
"962","Rome ",0.274436090225564,0.725563909774436
"963","Romulus ",0.5,0.5
"964","Rufinus ",0.5,0.5
"965","Rufus ",0.401960784313726,0.598039215686274
"966","Saba ",0.5,0.5
"967","Sabbatians ",0.338709677419355,0.661290322580645
"968","Sabbatios ",0.82258064516129,0.17741935483871
"969","Sabellian ",0.338709677419355,0.661290322580645
"970","Sabinos ",0.82967032967033,0.17032967032967
"971","Sabores ",0.82258064516129,0.17741935483871
"972","Saborios ",0.17741935483871,0.82258064516129
"973","Saidos ",0.82258064516129,0.17741935483871
"974","Sain ",0.429577464788732,0.570422535211268
"975","Salbanon ",0.338709677419355,0.661290322580645
"976","Salim ",0.794117647058824,0.205882352941176
"977","Salvianus ",0.82258064516129,0.17741935483871
"978","Samaritans ",0.5,0.5
"979","Sambike ",0.82258064516129,0.17741935483871
"980","Samosata ",0.5,0.5
"981","Sampson ",0.598039215686274,0.401960784313726
"982","Sapor ",0.696078431372549,0.303921568627451
"983","Sappheres ",0.5,0.5
"984","Sarablangas ",0.794117647058824,0.205882352941176
"985","Saracen ",0.576335877862595,0.423664122137405
"986","Saracens ",0.22927241962775,0.77072758037225
"987","Sarbarazas ",0.235099337748344,0.764900662251656
"988","Sarbaros ",0.395287958115183,0.604712041884817
"989","Sardinia ",0.17741935483871,0.82258064516129
"990","Sardis ",0.338709677419355,0.661290322580645
"991","Sargathon ",0.82258064516129,0.17741935483871
"992","Saros ",0.17741935483871,0.82258064516129
"993","Satan ",0.338709677419355,0.661290322580645
"994","Saturday ",0.5,0.5
"995","Sauromatai ",0.338709677419355,0.661290322580645
"996","Saviour ",0.147887323943662,0.852112676056338
"997","Sbide ",0.17741935483871,0.82258064516129
"998","Scholai ",0.17741935483871,0.82258064516129
"999","Scholastikos ",0.661290322580645,0.338709677419355
"1000","Schools ",0.0604395604395604,0.93956043956044
"1001","Scythians ",0.17741935483871,0.82258064516129
"1002","Sebastopolis ",0.205882352941176,0.794117647058824
"1003","Second ",0.5,0.5
"1004","Secundinus ",0.338709677419355,0.661290322580645
"1005","Secundus ",0.661290322580645,0.338709677419355
"1006","Seirem ",0.661290322580645,0.338709677419355
"1007","Seleukeia ",0.205882352941176,0.794117647058824
"1008","Seleukobolos ",0.17741935483871,0.82258064516129
"1009","Selymbria ",0.107843137254902,0.892156862745098
"1010","Semalouos ",0.17741935483871,0.82258064516129
"1011","Senate ",0.275967413441955,0.724032586558045
"1012","Seoses ",0.5,0.5
"1013","September ",0.196969696969697,0.803030303030303
"1014","Serdica ",0.194656488549618,0.805343511450382
"1015","Sergius ",0.613960113960114,0.386039886039886
"1016","Sermium ",0.661290322580645,0.338709677419355
"1017","Serpentius ",0.82258064516129,0.17741935483871
"1018","Seventh ",0.17741935483871,0.82258064516129
"1019","Severi ",0.338709677419355,0.661290322580645
"1020","Severus ",0.628617363344051,0.371382636655949
"1021","Siazouros ",0.17741935483871,0.82258064516129
"1022","Sicilians ",0.5,0.5
"1023","Sicily ",0.0617529880478088,0.938247011952191
"1024","Sidema ",0.338709677419355,0.661290322580645
"1025","Sideron ",0.82258064516129,0.17741935483871
"1026","Sidon ",0.17741935483871,0.82258064516129
"1027","Silvanus ",0.5,0.5
"1028","Singidunum ",0.115384615384615,0.884615384615385
"1029","Sinope ",0.5,0.5
"1030","Siroes ",0.698675496688742,0.301324503311258
"1031","Sisinnakios ",0.82258064516129,0.17741935483871
"1032","Sisinniolos ",0.5,0.5
"1033","Sisinnios ",0.71978021978022,0.28021978021978
"1034","Skirtos ",0.17741935483871,0.82258064516129
"1035","Sklavini ",0.102649006622517,0.897350993377483
"1036","Sklavinia ",0.17741935483871,0.82258064516129
"1037","Sklavinian ",0.338709677419355,0.661290322580645
"1038","Sklavinians ",0.5,0.5
"1039","Sklavinias ",0.338709677419355,0.661290322580645
"1040","Skull ",0.17741935483871,0.82258064516129
"1041","Skythopolis ",0.17741935483871,0.82258064516129
"1042","Slav ",0.696078431372549,0.303921568627451
"1043","Slavs ",0.429577464788732,0.570422535211268
"1044","Solomon ",0.400398406374502,0.599601593625498
"1045","Son ",0.794117647058824,0.205882352941176
"1046","Sophia ",0.794117647058824,0.205882352941176
"1047","Sophianai ",0.107843137254902,0.892156862745098
"1048","Sophronios ",0.696078431372549,0.303921568627451
"1049","Sosthenion ",0.338709677419355,0.661290322580645
"1050","Souania ",0.107843137254902,0.892156862745098
"1051","Souleiman ",0.950236966824645,0.0497630331753555
"1052","Souphiam ",0.338709677419355,0.661290322580645
"1053","Spain ",0.147887323943662,0.852112676056338
"1054","Sphendone ",0.303921568627451,0.696078431372549
"1055","Spirit ",0.17741935483871,0.82258064516129
"1056","St Anastasia ",0.338709677419355,0.661290322580645
"1057","St Chariton ",0.17741935483871,0.82258064516129
"1058","St Eirene ",0.5,0.5
"1059","St Euphemia ",0.107843137254902,0.892156862745098
"1060","St Konon ",0.338709677419355,0.661290322580645
"1061","St Kyriakos ",0.17741935483871,0.82258064516129
"1062","St Laurence ",0.17741935483871,0.82258064516129
"1063","St Mamas ",0.364864864864865,0.635135135135135
"1064","St Maximus ",0.338709677419355,0.661290322580645
"1065","St Patrophilos ",0.338709677419355,0.661290322580645
"1066","St Sabas ",0.338709677419355,0.661290322580645
"1067","St Stephen ",0.0774647887323944,0.922535211267606
"1068","St Stratonikos ",0.661290322580645,0.338709677419355
"1069","St Tarasios ",0.338709677419355,0.661290322580645
"1070","St Thomas ",0.107843137254902,0.892156862745098
"1071","St. Thomas ",0.338709677419355,0.661290322580645
"1072","State ",0.115384615384615,0.884615384615385
"1073","Staurakios ",0.709003215434084,0.290996784565916
"1074","Stephen ",0.592250922509225,0.407749077490775
"1075","Stotzas ",0.364864864864865,0.635135135135135
"1076","Straits ",0.17741935483871,0.82258064516129
"1077","Strategios ",0.82258064516129,0.17741935483871
"1078","Strouthos ",0.82258064516129,0.17741935483871
"1079","Strymon ",0.107843137254902,0.892156862745098
"1080","Studios ",0.107843137254902,0.892156862745098
"1081","Studius ",0.82258064516129,0.17741935483871
"1082","Styrax ",0.661290322580645,0.338709677419355
"1083","Sunday ",0.40990990990991,0.59009009009009
"1084","Sykai ",0.205882352941176,0.794117647058824
"1085","Syllektos ",0.107843137254902,0.892156862745098
"1086","Symeon ",0.445054945054945,0.554945054945055
"1087","Symmachos ",0.852112676056338,0.147887323943662
"1088","Synod ",0.5,0.5
"1089","Syracuse ",0.338709677419355,0.661290322580645
"1090","Syria ",0.180306905370844,0.819693094629156
"1091","Syrian ",0.905405405405405,0.0945945945945946
"1092","Syrianos ",0.661290322580645,0.338709677419355
"1093","Syrians ",0.303921568627451,0.696078431372549
"1094","Tamchosroes ",0.82258064516129,0.17741935483871
"1095","Tanais ",0.107843137254902,0.892156862745098
"1096","Taranton ",0.598039215686274,0.401960784313726
"1097","Tarasios ",0.83112582781457,0.16887417218543
"1098","Tarsos ",0.598039215686274,0.401960784313726
"1099","Tatianus ",0.5,0.5
"1100","Tatimer ",0.338709677419355,0.661290322580645
"1101","Tauras ",0.107843137254902,0.892156862745098
"1102","Tauroi ",0.338709677419355,0.661290322580645
"1103","Tauros ",0.0774647887323944,0.922535211267606
"1104","Teletzes ",0.598039215686274,0.401960784313726
"1105","Temple ",0.338709677419355,0.661290322580645
"1106","Terbelis ",0.5,0.5
"1107","Tetrapylon ",0.661290322580645,0.338709677419355
"1108","Tetrastoon ",0.338709677419355,0.661290322580645
"1109","Thalmon ",0.17741935483871,0.82258064516129
"1110","Thebaid ",0.205882352941176,0.794117647058824
"1111","Thee ",0.338709677419355,0.661290322580645
"1112","Theodora ",0.711267605633803,0.288732394366197
"1113","Theodore ",0.821507760532151,0.178492239467849
"1114","Theodosiani ",0.338709677419355,0.661290322580645
"1115","Theodosians ",0.5,0.5
"1116","Theodosios ",0.766412940057088,0.233587059942912
"1117","Theodosius ",0.82258064516129,0.17741935483871
"1118","Theodote ",0.661290322580645,0.338709677419355
"1119","Theodotos ",0.922535211267606,0.0774647887323944
"1120","Theokritos ",0.401960784313726,0.598039215686274
"1121","Theoktistos ",0.5,0.5
"1122","Theophanes ",0.78169014084507,0.21830985915493
"1123","Theophano ",0.82258064516129,0.17741935483871
"1124","Theophilos ",0.805343511450382,0.194656488549618
"1125","Theophylaktos ",0.884615384615385,0.115384615384615
"1126","Theoteknos ",0.696078431372549,0.303921568627451
"1127","Theotokos ",0.16887417218543,0.83112582781457
"1128","Therapeia ",0.338709677419355,0.661290322580645
"1129","Thessalonica ",0.342931937172775,0.657068062827225
"1130","Theuderich ",0.664835164835165,0.335164835164835
"1131","Third ",0.338709677419355,0.661290322580645
"1132","Thomarichos ",0.661290322580645,0.338709677419355
